Id,Y,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36
14618,1,1,1,117959,19721,1,0,0,1,1,117941,-1,10.604580661109742,0,1,1,140760,1.5220023411399608,1,118570,118568,2,2,1,15.93,4.386780965904935,0,14353,1,-1,3,1.0,46541,117960,1,95.3769425138068,-1
14619,1,2,1,118090,117887,1,-1,0,1,1,117884,1,37.34421535920263,2,1,1,117913,10.712594609225512,1,117888,117885,1,-1,1,1.77,13.462525370563238,0,74000,4,0,1,1.29957141487,79836,118091,1,60.32231001653261,0
14620,1,1,1,118315,118453,1,1,1,1,1,122636,-1,76.3407953854676,-1,0,1,123728,75.14013493157138,1,118454,118451,0,-1,1,7.08,50.208004300183184,0,75077,1,2,4,-1.57270871986,95845,118463,1,32.512754953768706,0
14621,1,1,1,117961,117887,1,2,1,1,1,118437,0,2.979446934800678,-1,0,1,139118,77.8162431474259,1,118486,118368,0,1,1,5.31,28.412112391944955,0,80841,6,1,10,1.27381021545,6225,118343,1,19.890156817079095,2
14622,1,1,1,117893,117887,1,0,-1,1,1,117895,-1,75.3834146171323,0,1,1,117897,3.9990094521573094,1,117898,117896,-1,1,1,10.62,64.95026928861473,0,38703,1,0,1271,-0.079879141466,50642,117894,1,70.58658249383042,2
14623,1,1,1,117961,118424,1,1,-1,1,1,120291,1,68.6617928581026,2,0,1,129545,72.23524128956707,1,120008,120006,2,2,1,7.08,86.13007289199419,1,114260,1,-1,2,2.30800767466,25629,118343,1,26.33317712832155,-1
14624,1,1,1,117961,290919,2,1,-1,1,1,118881,-1,90.18377060954792,0,0,1,117906,14.185395277696799,1,117908,117905,1,-1,1,1.77,86.44002806698133,0,43662,6,0,4,1.0,4500,118052,1,77.4802799539273,-1
14625,1,1,1,117961,290919,2,0,-1,1,1,118746,0,43.83007569764396,2,0,1,117906,80.55138202491501,1,118322,118321,1,1,1,1.77,95.03337225639136,0,6920,1,0,4,1.26353436533,205,118386,1,35.43026290670698,2
14626,1,1,1,117961,6725,1,0,2,1,1,6725,0,65.48815577790019,2,1,1,259130,29.824896676370493,1,125689,125687,1,2,1,1.77,79.48286970858159,0,33148,2,2,1,1.0,6843,117969,1,69.75321467735756,1
14627,1,1,1,118256,292795,1,0,-1,1,1,117945,1,69.68896831029794,-1,1,1,280788,25.620577095991372,1,119082,280788,2,2,2,5.31,28.263626016146247,0,38971,1,2,3,-1.34405813692,69370,118257,1,85.87139617027843,2
14628,1,1,1,117961,118643,1,2,-1,1,1,126310,-1,1.2841960305149835,0,2,1,123881,72.59161615751695,1,118644,118641,1,2,1,5.31,8.806394501847436,0,17170,2,-1,439,1.0,46254,118327,1,58.52120078301725,0
14629,1,1,1,117943,292795,1,2,-1,2,1,118575,2,31.89786761673593,-1,0,1,244021,71.07422092622366,1,118943,259173,1,0,1,3.54,66.11072788692992,0,34799,2,1,4,-2.15069409806,1391,117944,1,69.99377998979767,0
14630,1,1,1,117961,4673,1,1,2,1,1,118746,2,56.15542386097088,0,0,1,302830,37.780921968381435,1,128231,128230,-1,-1,1,3.54,31.946543317057184,0,45875,6,1,27,-0.823799028307,14798,118386,1,7.658634798269959,-1
14631,1,1,2,117926,117887,1,2,-1,1,1,117884,-1,88.76306185366283,-1,0,1,117913,42.89505447250013,1,117888,117885,1,-1,1,1.77,82.74745671697808,0,20292,2,0,65,-1.86697646995,54419,118266,1,98.90606590902736,1
14632,1,1,1,117902,270488,1,2,0,1,1,118042,1,93.92140772759879,2,1,1,118044,28.196914747080125,1,118046,118043,1,2,1,1.77,45.85458093501822,0,33322,1,1,2,1.0,3558,118041,1,42.581989333294814,1
14633,1,2,1,117961,290919,1,-1,2,1,1,118783,1,37.51860578585381,1,0,1,118406,77.47845777065994,1,118322,118321,0,-1,1,3.54,57.07909759580969,0,25731,1,2,1,1.25792880665,6982,118300,1,43.86878370632912,1
14634,1,1,1,117975,19793,1,1,0,1,1,118810,-1,7.035058470663602,1,0,1,310825,59.55099765888545,1,119900,119899,2,0,1,1.77,35.34866289914294,0,31941,2,-1,1,1.0,50356,117976,1,41.10809932804537,2
14635,1,1,1,117902,121916,1,1,0,1,1,118437,2,57.09454636293434,2,0,1,305057,51.78400830199222,1,122131,122129,-1,2,1,1.77,51.914748011321244,0,23496,2,2,3,-0.327609907843,1411,117903,2,78.54237154764652,1
14636,1,1,1,117961,290919,1,1,1,1,1,120722,0,71.08403153678562,2,0,1,117906,70.87766551727265,1,118786,118784,2,1,1,3.54,74.06537214597523,0,7542,1,0,12,-1.24507865662,6257,118343,1,21.142449078527502,-1
14637,1,1,1,117961,290919,1,2,1,1,1,122007,1,73.36468921903197,2,0,1,127922,25.024271660773824,1,120692,120690,2,0,1,3.54,17.725270004997228,0,43304,38,1,98,1.0,1816,118413,1,63.93684835466359,2
14638,1,1,1,117961,290919,1,0,2,1,1,119742,2,80.52253815429825,2,1,1,117906,6.036686973472049,1,118322,118321,0,2,1,1.77,75.52326666935132,0,74345,1,1,3,1.0,7624,118052,1,59.15592414555203,-1
14639,1,1,1,117961,290919,1,1,1,1,1,119223,1,26.679213226893683,1,0,1,118260,98.48136730498457,1,118279,118278,0,0,1,3.54,78.55439355079086,0,78089,1,0,1,1.0,14952,117962,1,9.264922162164414,0
14640,1,1,1,117961,290919,1,0,2,1,1,129972,-1,99.24695162577251,1,0,1,121873,70.98636792081246,1,118786,118784,0,0,1,1.77,49.14417516741224,0,3852,2,-1,1,-0.653997071068,49626,118327,1,79.1675954227216,0
14641,1,1,1,117961,290919,1,1,0,1,1,118746,-1,58.59706195068372,1,0,1,117906,30.593765508436434,1,117908,117905,0,2,1,3.54,89.82507889037839,0,73751,1,2,1,-4.05630069949,70062,118386,1,6.527421662020371,1
14642,1,1,1,117961,117887,1,0,1,1,1,120026,2,65.59992500568148,2,0,1,119601,27.66064656432118,1,118055,118054,0,2,1,1.77,61.87610694699382,0,58904,1,-1,1,2.20300730001,4837,118300,1,8.515754048214962,1
14643,1,1,1,117961,290919,1,-1,1,1,1,121979,2,81.86908164828377,1,4,1,117906,97.11456629975092,1,118322,118321,1,2,1,1.77,8.169568144946071,0,1007,1,0,2,0.10976256285,2610,118327,1,48.68178895866267,-1
14644,1,1,1,118887,118424,1,0,1,1,3,121108,0,24.84694656340326,0,5,1,311746,7.689657551918483,1,120008,120006,2,1,1,1.77,49.77149272794665,0,23971,1,0,14,1.22766021737,4125,118888,1,85.01796592381622,0
14645,0,1,1,117961,292795,1,-1,1,1,1,119257,0,53.788803732576525,0,0,2,280788,81.52485029391556,1,119082,280788,0,2,1,37.17,68.96693116054183,0,32641,2,-1,1,3.19706869192,15978,119256,1,34.903966443175925,-1
14646,1,1,1,118752,270488,1,0,0,1,1,118042,-1,38.53906642990601,1,2,1,151099,94.39154354454718,1,118046,118043,-1,-1,1,5.31,45.41350612946105,0,30931,3,0,1,-2.27375135663,3313,119070,1,81.52440468742637,2
14647,1,1,1,117961,118960,1,2,0,1,1,120584,1,53.891669886463525,2,16,1,118959,81.11487855434922,1,120774,120773,-1,-1,1,3.54,79.00639892813894,0,39416,1,-1,1,-3.12600650176,2270,118413,1,3.9656282925922715,2
14648,1,1,1,118315,118638,1,1,-1,1,1,119214,0,13.44433723591223,2,0,1,207934,1.147659573814852,1,126822,126820,-1,-1,1,1.77,38.262879992152435,0,75077,1,1,53,1.0,28150,118463,1,95.25866370826388,0
14649,1,1,1,119134,118295,2,2,2,1,1,118660,0,53.45949250160853,2,4,1,118302,54.001721111545784,1,118296,118293,2,1,1,1.77,16.821355864381882,0,80610,1,-1,7,-0.957674222541,4335,119135,1,26.370903917940105,1
14650,1,1,1,117961,292795,1,-1,-1,1,1,120943,-1,49.13341199573541,-1,2,1,126684,96.32176415177338,1,126685,126684,0,2,1,3.54,88.73921176413508,0,74994,1,1,3,1.0,59229,119256,1,7.62945694007795,0
14651,1,1,1,117961,290919,1,2,2,1,1,118447,2,77.95854862389129,0,0,1,213944,53.49167929162112,1,118786,118784,-1,0,1,1.77,21.19850351438586,0,73138,1,-1,1,1.0,14731,118446,1,90.77018621556964,2
14652,1,1,1,117961,119095,1,0,-1,1,1,122298,0,26.21036421300892,-1,0,2,132696,42.366603106085485,1,120593,120591,2,-1,1,1.77,22.760156158948064,0,27322,3,-1,2,0.486128728974,4663,118225,1,23.67933403282193,2
14653,1,1,1,117980,117887,1,0,2,1,1,117912,2,70.12912483344297,-1,0,1,117913,78.40514700208034,1,117888,117885,2,0,1,3.54,20.708549077327675,0,38467,1,2,26,0.242511007076,56007,118076,1,69.35365944731463,1
14654,1,1,1,117961,290919,1,2,1,1,1,118783,1,39.16329868087139,2,0,1,287626,27.853370500969156,1,118786,118784,1,2,1,7.08,9.563355034068932,0,30377,19,2,2,1.0,7021,118300,1,86.49898295170524,0
14655,1,1,1,118256,121916,1,-1,0,1,1,118575,0,48.16764953797227,0,0,1,212510,63.271080869479924,1,123672,123670,2,-1,1,1.77,37.9629243505341,0,15713,8,1,3,1.0,15395,118257,1,34.329355925296966,2
14656,0,1,1,117961,19793,1,-1,1,1,1,118560,-1,85.66062094086492,0,0,1,131356,57.00976509103251,1,118676,118674,0,2,1,1.77,93.6799941754827,0,41377,1,-1,31,-0.235772433954,18011,117969,1,57.469547609271146,0
14657,1,1,1,117961,290919,1,1,1,1,1,119924,0,40.805946961591786,0,0,1,240983,99.74822559476453,1,117908,117905,-1,2,1,7.08,25.927080382820133,0,4674,1,1,4,-2.40795502371,3838,118225,1,48.46972002675045,1
14658,1,1,1,117961,290919,1,-1,-1,1,1,118320,1,59.13040720128482,1,0,1,240983,16.816029214262706,1,118786,118784,1,2,1,3.54,21.620554736842536,0,36488,1,-1,1,1.0950800688,26321,118327,1,68.29950287040266,1
14659,0,1,1,117961,290919,1,1,-1,1,1,118352,2,59.57548909516166,1,1,1,117906,93.06467713326592,1,118322,118321,2,2,1,1.77,78.60556753510954,0,42968,2,1,72,-2.19057124501,19717,117962,1,60.3082855253799,-1
14660,1,1,1,117961,308574,1,-1,1,1,1,118635,-1,81.92096101732432,-1,0,1,308574,36.37235292428076,1,118779,118777,1,-1,1,1.77,62.01988587787823,0,76419,1,-1,1,-1.5767346486,56744,118386,1,25.268938710371202,-1
14661,1,1,1,117961,118205,1,1,2,1,1,118514,1,25.18689561427353,1,1,1,168365,39.340856092232556,1,119964,119962,0,1,1,1.77,3.7031787728562082,0,28104,1,0,1,1.0,4567,118300,1,12.068934296306178,-1
14662,1,1,1,117961,118424,1,2,2,1,1,118301,2,84.5331788344382,0,0,1,311360,42.17552881517018,1,120346,120344,-1,1,1,1.77,5.553483476576526,0,23920,20,-1,9,-1.72788572285,15390,118300,1,69.46899610646436,2
14663,0,1,1,118212,118638,1,1,-1,1,1,123173,1,23.916234155444005,0,1,1,263199,64.27020307858206,1,119851,119849,-1,-1,1,3.54,96.56856087320975,0,38111,3,0,1,0.0,25329,119763,1,77.60349657012021,0
14664,1,1,1,130570,270488,1,0,0,2,1,118042,0,46.29013782113122,-1,5,1,118043,20.100742986199847,1,118046,118043,-1,0,1,1.77,85.81161958134192,0,40530,1,-1,2,1.0,53010,119256,1,19.514974201004375,-1
14665,1,1,1,117961,290919,1,2,-1,1,1,118684,0,70.09273090616041,-1,7,1,118785,28.89770485767732,1,118786,118784,1,0,1,1.77,5.153919762266346,0,17307,1,2,85,3.87466842442,7510,118446,1,26.492406498878363,0
14666,1,1,1,117961,270488,1,-1,2,1,1,118821,0,76.34688312335601,1,0,1,174445,64.70211120037416,1,118209,118207,1,1,1,1.77,87.74740756936286,0,75900,8,0,5,-0.301403246266,5701,118052,1,36.92008945106203,2
14667,1,1,1,126918,270488,1,2,2,1,2,118042,2,79.51241380407882,2,0,1,146409,97.97748930037453,2,118046,118043,-1,1,1,1.77,1.9226616399108165,0,23920,1,0,1,1.18683153968,55064,126919,1,94.40656617365228,1
14668,1,1,1,117961,6725,1,0,-1,1,1,6725,2,5.581369624745758,1,0,1,189632,89.66559538693957,1,123410,123408,0,2,1,14.16,11.737634798322494,0,78744,1,-1,7,1.0,6808,117969,1,46.75535788537451,2
14669,1,1,1,118095,19721,1,1,1,1,1,118008,-1,69.06374283281214,0,2,1,117897,32.599854917216184,1,117880,117879,2,2,1,1.77,30.17836651901221,0,19311,1,2,1,0.716139192172,20606,118096,1,96.41803078948136,1
14670,1,1,1,117961,290919,1,0,-1,1,1,119830,0,13.85512155433778,2,0,1,117906,89.44725623361292,1,118322,118321,1,2,1,7.08,89.01379211839144,0,27123,2,0,2,-3.42790993284,1088,118327,1,38.11839087579706,1
14671,1,1,1,118269,19721,1,0,1,1,1,117878,1,33.753715258010565,2,0,1,117899,43.368778725275256,2,117900,117899,0,2,1,33.63,65.02426845244536,0,25329,1,0,10,1.0,50690,118270,1,98.6813800242699,1
14672,1,1,1,117935,19721,1,-1,2,1,1,117878,2,73.79123220388986,0,0,1,118568,33.5403774955513,1,118570,118568,-1,0,1,1.77,55.43535160344953,0,28485,4,2,3,2.37158948191,54986,117936,1,93.3227307454233,2
14673,1,1,3,120810,118424,1,0,1,1,1,121108,1,55.10220495383109,2,0,1,124428,9.122790359464128,1,118425,118422,2,-1,1,1.77,64.36192205336849,0,278392,2,-1,2,2.01413479228,49509,120811,1,4.173088528393265,0
14674,1,1,1,117961,290919,2,-1,0,1,1,128823,-1,10.649580636167444,0,0,1,125206,82.42265383753058,1,118261,118259,-1,2,1,5.31,6.894463703196929,0,3129,9,0,8,-1.56038835044,71189,118386,1,46.073423136397565,0
14675,1,1,1,121005,290919,1,0,0,1,1,5606,-1,87.5928650019779,2,1,1,117906,45.13337031212578,1,118322,118321,1,-1,1,3.54,83.06233651049124,0,22679,1,1,1,1.0,5633,151110,1,85.00785287911219,2
14676,1,1,1,117961,118331,1,1,0,1,1,118791,-1,60.14810591095481,2,0,1,310608,64.58234049085902,1,119929,119928,-1,-1,1,3.54,90.34883772810794,0,3852,1,0,1,1.0,13845,117962,1,1.9427656597243326,0
14677,1,1,1,117943,292795,1,1,2,1,1,117945,1,28.377697045557714,1,19,1,129282,36.429601286969614,1,118276,118274,0,1,1,1.77,2.1641289097925953,0,15715,1,0,1,5.14282723279,15384,117944,1,40.36085976423178,1
14678,1,1,1,117961,118205,1,1,2,1,1,119986,-1,13.661393275936796,0,15,1,168365,75.63377381602676,1,118319,118318,0,1,1,3.54,82.77154612191583,0,4674,3,2,1,2.36797149446,17728,118446,1,18.075371687169216,1
14679,1,1,2,117961,290919,1,1,-1,1,1,118501,2,39.82378835939724,2,3,1,118448,69.13580325519824,1,118322,118321,-1,1,1,1.77,43.958080293840474,0,312080,1,1,1,-0.260135054261,16922,117962,1,41.51142422741857,2
14680,1,4,1,117961,290919,1,0,2,1,1,118706,1,9.23579963328891,0,0,1,118707,34.706630033499266,1,118279,118278,-1,2,1,1.77,71.41482568756491,0,35375,1,1,1,1.0,17640,118052,1,58.296515923897566,2
14681,1,1,1,117961,121916,1,2,1,3,1,122070,-1,4.28899347206031,2,1,1,185973,18.168842842116405,1,121917,121915,0,-1,1,1.77,80.40048764895913,0,75627,3,2,1,1.0,23303,118327,1,4.698620804999953,-1
14682,1,1,1,117961,118424,1,1,2,1,1,123055,-1,84.54024946425041,-1,0,1,129545,38.22005236296905,1,120008,120006,2,1,1,1.77,22.84157819315553,0,26312,1,2,63,1.0,2395,118300,1,9.151424534251829,0
14683,1,1,1,117961,290919,1,2,2,1,1,118481,-1,13.617391559630965,-1,0,1,117906,37.366454725932705,1,118322,118321,1,-1,1,3.54,70.47389670954394,0,34462,9,1,1,-3.33276557502,19642,118413,1,76.6467536689703,2
14684,1,1,1,117961,117887,1,2,-1,1,1,118833,-1,3.2132054118224063,2,1,1,120514,74.66708890738889,1,118055,118054,2,-1,1,1.77,80.21852291870427,0,33248,1,-1,9,0.899777796853,17261,118343,1,38.71099406138524,2
14685,1,1,1,117961,249618,1,-1,1,1,1,16232,2,71.01859776420497,-1,7,1,249618,71.32591969665897,2,120419,120418,-1,1,1,1.77,55.95979783101638,0,5905,1,-1,1,1.0,6007,118446,1,11.814970313649342,0
14686,1,1,1,118315,120518,1,0,0,1,1,122636,0,90.38256772850174,2,0,1,255008,72.47373333066763,1,123650,123648,-1,1,1,1.77,65.266077248535,0,78078,1,0,1,1.0,46608,118463,1,27.56366991288257,2
14687,1,1,1,117961,290919,1,1,0,1,1,122007,0,42.45719168831257,1,1,1,117906,21.568179379296126,1,117908,117905,2,1,1,1.77,33.7545619152256,0,28585,2,0,1,-1.68140844815,6071,118413,1,13.860863506076049,-1
14688,1,1,1,118212,117887,1,2,2,1,1,117895,-1,85.53616702137064,1,0,1,117913,22.063071235316343,1,117888,117885,2,0,1,1.77,5.11252674590108,0,38390,1,2,260,-1.38558940047,14580,118580,1,7.972432351929659,0
14689,1,1,1,118887,118295,1,2,2,1,1,118825,-1,66.95846375308884,-1,0,1,306088,23.420774105263586,1,118730,118728,-1,2,1,1.77,36.84515900866351,0,73755,1,1,4,0.199969808245,16052,118888,1,89.8649743470249,2
14690,1,1,1,118006,19721,1,0,2,1,1,117941,2,98.06690687439728,0,0,1,117897,40.512085626922136,1,117880,117879,2,1,1,23.01,81.77511087988559,0,45903,1,2,1,1.0,25772,118007,1,10.757148973776742,2
14691,1,1,1,5110,118870,1,2,-1,1,1,122672,2,27.91202325468125,1,0,2,306530,82.21485242165512,1,133113,133111,-1,2,1,1.77,7.0031575013460685,0,39182,2,-1,23144,1.0,7424,117954,1,12.352801765318366,1
14692,1,1,1,117989,19793,1,-1,2,1,1,118810,0,27.265952147649752,0,0,1,309981,77.18049395058357,1,118813,118811,-1,-1,1,1.77,12.567505162743176,0,20736,2,-1,5,1.0,46832,117990,1,57.45646250514448,1
14693,0,2,1,119062,290919,1,2,-1,1,1,120663,-1,93.17466812199426,1,9,1,117906,50.72658090964809,1,117908,117905,0,2,1,3.54,69.75998156916633,0,112551,6,-1,11,0.0,4743,130600,1,23.57311994528213,2
14694,1,1,1,117961,290919,1,-1,-1,1,1,118514,0,99.2689329561257,0,0,1,117906,98.35633816006668,1,118322,118321,2,2,1,1.77,46.71984067215193,0,4674,1,0,2,0.146105839486,13871,118300,1,49.79959261516272,0
14695,1,1,1,118752,118474,1,2,2,1,1,118754,-1,10.082448331359018,-1,0,1,118806,16.870058051201575,1,119887,119885,2,-1,1,40.71,44.151942257606194,0,18071,5,2,34,1.0,55146,119070,1,56.45753835144445,2
14696,1,1,1,118290,118295,1,-1,2,1,1,120144,1,69.78833558497998,-1,0,1,224680,3.4650241644302526,1,118296,118293,2,0,1,1.77,29.137525953522204,0,23920,1,0,12,1.0,4847,118291,1,29.385113986478572,0
14697,1,1,1,117961,118638,1,2,-1,1,1,123173,1,1.9817272749001247,0,0,1,123174,55.41536206803072,2,120814,120812,1,1,1,1.77,66.75210428526903,0,1002,6,2,1,3.53188281075,1541,118225,1,53.03169264644899,1
14698,1,1,1,118003,19721,1,1,2,1,1,117878,0,40.80318395154357,-1,0,1,117879,63.02356579380694,1,117880,117879,2,2,1,1.77,97.16697434521225,0,78319,2,1,6,-2.2045785523,76530,118004,1,22.9361248172976,-1
14699,1,2,1,117961,118424,1,1,2,1,1,118791,-1,35.523381939829456,1,0,1,211906,36.41366118440471,1,118794,118792,1,1,1,1.77,54.32863784804718,0,17248,10,-1,130,1.0,13845,117962,1,76.09189432627483,2
14700,1,1,1,117961,118398,1,0,-1,1,1,118395,0,2.1181070672089186,0,6,1,269406,36.27524103993852,1,123068,123067,2,2,1,10.62,18.382487873714037,0,74961,2,2,21,-0.0268684415776,15404,118343,1,13.673309409917135,2
14701,1,1,1,117961,308574,1,2,2,1,1,118514,2,25.154139685852872,2,0,1,122058,87.73515084699639,1,118687,118685,2,0,1,3.54,95.949139399573,0,45566,2,0,1,1.11550959688,13827,118343,1,84.53029784654771,-1
14702,0,1,1,117961,19793,1,2,-1,1,1,118810,2,25.692945379265343,-1,0,1,123679,52.51992193551956,1,118676,118674,2,1,1,1.77,96.58512727278934,0,32269,1,0,5,0.0,31093,118343,3,57.244217426389675,0
14703,1,1,1,117929,117887,1,1,-1,1,1,117912,-1,4.3037907987253154,0,0,1,117913,62.8103741824946,1,117888,117885,2,0,1,7.08,48.328038057112884,0,35539,1,-1,3,1.35750502879,100990,117930,1,43.016152369217345,-1
14704,1,1,1,117961,117887,1,0,-1,1,1,122299,-1,82.0038431634675,2,0,1,305057,61.90172251990165,1,118055,118054,-1,2,1,3.54,8.364933996478541,0,79341,16,-1,2,3.28454306733,7445,118343,1,99.84380485152165,2
14705,1,1,1,117887,290919,1,2,-1,2,1,118320,2,32.208477763967224,1,0,1,117906,65.22794306701833,1,118322,118321,1,1,1,5.31,33.06849397415067,0,27123,1,1,72,1.63770416567,8008,118178,1,86.95214052930972,-1
14706,1,1,1,117961,117887,1,0,0,1,1,123476,0,31.664466802777056,-1,1,1,118054,85.73342701523492,1,118055,118054,2,0,1,5.31,1.9095000123922068,0,23464,1,1,1,-2.08924308964,3104,118343,1,72.82295807810647,0
14707,1,1,1,117961,270488,1,0,-1,1,1,118492,1,49.944611597964226,2,2,1,226262,10.617101711627608,1,132694,132692,-1,-1,1,15.93,3.0981671887739703,0,28108,4,2,52,1.0,7822,118327,1,67.943019440954,1
14708,1,1,1,5110,19721,1,0,0,1,1,117895,2,56.973435551496166,-1,9,1,281735,59.73157086325204,1,118570,118568,2,0,1,1.77,56.98819196660575,0,37941,1,0,1,-0.343753829189,17002,117954,1,24.76505752081334,-1
14709,1,1,1,117961,290919,1,0,0,1,1,118833,1,34.55569933249932,1,0,1,290878,19.772077464773663,1,117908,117905,0,-1,1,1.77,1.548361830095002,0,75833,2,2,1,1.0,4413,118343,2,23.360006426136128,-1
14710,0,1,1,118315,290919,1,0,2,1,1,123089,-1,41.945071748713715,-1,0,1,292726,16.550340648118024,1,118279,118278,0,0,1,1.77,96.55390235768367,0,79887,1,1,1,0.940087713455,28253,118316,1,11.750480756539016,1
14711,1,1,1,117961,118424,1,0,2,1,1,127849,-1,90.95641111421644,1,1,1,236735,12.075795955924306,1,118828,118826,1,0,1,1.77,19.041742595412593,0,42092,1,1,4,1.0,5101,118300,1,93.6233734876086,-1
14712,1,1,1,138798,290919,1,0,1,1,1,120539,-1,81.62269765863533,2,0,1,117906,66.1416831453786,1,118322,118321,2,-1,1,1.77,45.149523163350416,0,18588,1,1,1,-3.5241138905,26312,138799,1,52.613705788368335,2
14713,0,1,1,119062,290919,1,2,0,1,1,120663,2,90.58558888249422,2,0,1,117906,49.58310741004245,1,117908,117905,-1,1,1,1.77,72.16058985336022,0,70483,9,2,1,0.236202514517,4743,130600,1,70.18111103932982,-1
14714,1,1,1,118090,117887,1,-1,0,1,1,117941,0,68.80086458837765,2,4,1,117913,27.39077354599505,1,117888,117885,0,1,1,3.54,36.9016367262574,2,20292,2,1,5,0.697782479058,83596,118091,1,24.964942429118498,-1
14715,1,1,1,117876,19793,1,-1,0,1,1,118810,2,81.97355476545589,0,4,1,135517,32.55250780607463,1,119900,119899,2,0,1,3.54,72.87871422479529,1,74295,1,1,8,1.0,20681,117877,1,41.739945912890164,1
14716,1,1,1,117961,118960,1,1,2,1,1,120356,2,36.16587849531786,2,27,1,305057,65.64045369178342,1,123738,123737,0,0,1,1.77,65.29671101261354,0,79091,1,0,1,0.325580930209,15887,118052,1,70.78807199583964,1
14717,1,1,1,117932,19721,1,0,2,1,1,117878,2,69.8286834058076,0,0,1,117879,45.52314641587972,1,117880,117879,0,0,1,1.77,49.07930741570969,0,13877,1,0,1,0.0442560380789,68590,117933,1,88.81156844676822,1
14718,1,1,1,117961,118424,1,0,-1,1,1,118458,0,38.81144686712533,0,7,1,310997,86.34180721170614,1,120008,120006,2,-1,1,1.77,46.17650832572805,0,45316,1,0,1,1.0,5043,118300,1,43.2072952138197,2
14719,1,1,1,117961,118331,1,-1,0,1,1,118301,-1,48.416098503309456,1,0,1,219829,23.04737963128921,1,119929,119928,2,1,1,1.77,90.92938976395203,0,43386,1,2,6,1.0,52314,118300,1,26.58426991087165,0
14720,1,1,1,91261,290919,1,2,-1,1,1,119507,2,72.98894900695896,2,0,1,117906,74.62432679326099,1,117908,117905,2,-1,1,1.77,49.56656268579104,0,15058,1,-1,26,0.344588024506,15061,118026,1,83.39351025721726,-1
14721,1,1,1,118090,19721,2,1,2,1,1,117941,0,40.49368830409716,2,1,1,131694,8.628521552574542,1,118570,118568,0,-1,1,1.77,14.715632038938043,0,14665,1,0,7,2.10766815476,50340,118091,1,60.627925058521114,-1
14722,1,1,1,117926,19721,1,0,0,1,1,117920,0,14.690347148356198,0,0,1,310732,83.09119312310199,1,118570,118568,2,2,1,1.77,6.531925536447469,0,39719,1,2,1,1.0,273476,118266,1,89.24581739035204,-1
14723,1,1,1,117961,290919,1,2,2,1,1,118910,0,91.83263473122777,2,0,1,117906,71.94866626876572,1,118322,118321,0,-1,1,1.77,71.8648394438612,0,31225,1,2,5,1.0,1249,118386,1,67.79098032328726,0
14724,1,1,1,117961,118960,1,1,2,2,1,122273,2,15.675118284774225,-1,0,1,118959,25.51606046506879,1,120774,120773,-1,0,1,1.77,53.67198480679133,2,74549,51,0,4,2.22097475209,141,118225,1,93.70037369502697,2
14725,0,1,1,118006,19721,1,1,-1,1,1,117920,0,34.66711110279628,-1,0,1,117897,68.44946311977229,1,117880,117879,0,0,1,17.7,22.89414421992284,0,19722,1,-1,49,-3.2480424067,2088,118007,1,94.57823510981245,2
14726,1,1,1,117961,118398,1,1,0,1,1,118507,2,24.71894422077736,0,0,1,124964,65.16813291668586,1,118892,118890,2,1,1,1.77,82.52739811578638,0,1249,1,1,1,-1.0011967389,1728,118327,1,42.62133009882414,-1
14727,1,1,1,117961,118424,1,0,0,1,1,121108,-1,39.303054521043755,1,0,1,202649,94.69037165891291,1,120346,120344,0,-1,1,1.77,43.295598373862035,0,5044,1,0,1,-0.786023594469,17251,118300,1,6.473655873806394,0
14728,1,1,1,117961,117887,1,2,1,1,1,124948,-1,94.50220955507702,2,12,1,118054,54.2695528487389,1,118055,118054,2,2,1,1.77,45.200198228064714,0,36479,1,2,4,-0.261327543254,72209,118225,1,59.35680033572221,1
14729,1,1,1,117961,290919,1,1,2,1,1,124725,1,22.609381849844823,2,0,1,117906,55.50856579111755,1,117908,117905,0,0,1,1.77,96.7038507285574,0,831,1,-1,16,1.0,5717,118300,1,75.26515571127968,2
14730,1,1,1,117961,290919,1,0,1,2,1,119181,2,29.19220547518464,1,2,1,180083,34.21485270717071,1,117908,117905,-1,1,1,1.77,96.10592972048812,1,42610,2,0,1,0.570745260647,4620,118300,1,14.528547457400476,-1
14731,1,1,1,118256,292795,1,0,1,1,1,118623,0,78.5171542806204,-1,1,1,136748,53.02025396409002,1,118997,118995,1,0,1,1.77,31.8520977143666,0,39878,1,-1,19,0.702673540504,18073,118257,1,71.53752461394217,2
14732,1,1,1,117961,290919,1,2,0,1,1,122007,0,8.580249915288817,2,1,1,118260,55.925863350874764,1,132673,132671,2,-1,1,1.77,43.67528655231199,0,44277,1,1,1,0.40934012019,49850,118413,1,92.87192265199111,-1
14733,1,1,1,117961,117887,1,-1,1,1,1,118053,1,97.74373804856208,1,0,1,118054,74.35515822766742,1,118055,118054,1,1,1,5.31,62.37668051243524,1,40866,1,1,12,1.0,7910,118052,1,40.81308424515095,2
14734,1,1,1,117961,118398,1,1,2,1,1,118507,0,87.31700068527924,1,1,1,122008,54.56500377387344,1,118865,118863,2,0,1,47.79,95.75954336215379,0,33231,1,0,8,1.0,4378,118327,1,11.57634559584767,2
